London Paddington,Oxford,24/02/2024,07:45:00,09:15:00,09:15:00,On Time,;;;;;;;;
London Paddington,Oxford,08/02/2024,07:45:00,09:15:00,09:15:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,16/02/2024,06:45:00,08:05:00,08:05:00,On Time,;;;;;;;;
London Kings Cross,York,08/02/2024,07:45:00,09:35:00,09:35:00,On Time,;;;;;;;;
London Paddington,Reading,16/02/2024,07:45:00,08:45:00,08:45:00,On Time,;;;;;;;;
London Paddington,Reading,15/02/2024,07:45:00,08:45:00,08:45:00,On Time,;;;;;;;;
London Paddington,Reading,26/02/2024,07:45:00,08:45:00,08:45:00,On Time,;;;;;;;;
London Paddington,Oxford,20/02/2024,07:45:00,09:15:00,09:15:00,On Time,;;;;;;;;
London Paddington,Reading,17/02/2024,06:45:00,07:45:00,07:45:00,On Time,;;;;;;;;
London Paddington,Oxford,21/02/2024,07:45:00,09:15:00,09:15:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,21/02/2024,06:45:00,07:15:00,07:15:00,On Time,;;;;;;;;
London Kings Cross,York,17/02/2024,07:45:00,09:35:00,09:35:00,On Time,;;;;;;;;
London Kings Cross,York,14/02/2024,07:45:00,09:35:00,09:35:00,On Time,;;;;;;;;
London Paddington,Oxford,25/02/2024,07:45:00,09:15:00,09:15:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,29/02/2024,06:45:00,08:05:00,,Cancelled,Staff Shortage;;;;;;;;
London Kings Cross,York,08/02/2024,06:45:00,08:35:00,08:35:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,09/02/2024,06:45:00,07:15:00,07:15:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,08/02/2024,06:45:00,07:15:00,07:15:00,On Time,;;;;;;;;
London Paddington,Reading,11/02/2024,07:45:00,08:45:00,08:45:00,On Time,;;;;;;;;
London Paddington,Reading,08/02/2024,07:00:00,08:00:00,08:00:00,On Time,;;;;;;;;
London Paddington,Reading,08/02/2024,07:00:00,08:00:00,08:00:00,On Time,;;;;;;;;
London Paddington,Reading,15/02/2024,07:00:00,08:00:00,08:00:00,On Time,;;;;;;;;
Liverpool Lime Street,London St Pancras,07/02/2024,10:15:00,12:45:00,12:45:00,On Time,;;;;;;;;
London Kings Cross,York,11/02/2024,07:15:00,09:05:00,09:05:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,18/02/2024,07:15:00,07:45:00,07:45:00,On Time,;;;;;;;;
Bristol Temple Meads,Cardiff Central,16/02/2024,07:30:00,07:55:00,07:55:00,On Time,;;;;;;;;
Reading,Swindon,12/02/2024,07:30:00,08:15:00,08:15:00,On Time,;;;;;;;;
London Kings Cross,York,12/02/2024,07:30:00,09:20:00,09:20:00,On Time,;;;;;;;;
London Paddington,Reading,27/02/2024,07:30:00,08:30:00,08:30:00,On Time,;;;;;;;;
Reading,Swindon,16/02/2024,07:30:00,08:15:00,08:15:00,On Time,;;;;;;;;
London Kings Cross,York,17/02/2024,07:45:00,09:35:00,09:35:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,07/02/2024,11:00:00,11:30:00,11:30:00,On Time,;;;;;;;;
London Paddington,Reading,08/02/2024,08:00:00,09:00:00,09:00:00,On Time,;;;;;;;;
Liverpool Lime Street,London Euston,15/02/2024,08:00:00,10:15:00,10:30:00,Delayed,Weather;;;;;;;;
London St Pancras,Birmingham New Street,07/02/2024,11:00:00,12:20:00,12:20:00,On Time,;;;;;;;;
Liverpool Lime Street,London Euston,12/02/2024,08:00:00,10:15:00,10:15:00,On Time,;;;;;;;;
Liverpool Lime Street,London Euston,08/02/2024,08:00:00,10:15:00,10:49:00,Delayed,Weather;;;;;;;;
Liverpool Lime Street,London Euston,08/02/2024,08:00:00,10:15:00,10:49:00,Delayed,Weather;;;;;;;;
Liverpool Lime Street,London Euston,25/02/2024,08:00:00,10:15:00,11:10:00,Delayed,Weather;;;;;;;;
Liverpool Lime Street,London Euston,08/02/2024,08:00:00,10:15:00,10:49:00,Delayed,Weather;;;;;;;;
Liverpool Lime Street,London Euston,08/02/2024,08:00:00,10:15:00,10:49:00,Delayed,Weather;;;;;;;;
Liverpool Lime Street,London Euston,26/02/2024,08:00:00,10:15:00,,Cancelled,Staff Shortage;;;;;;;;
Reading,Oxford,23/02/2024,08:00:00,08:25:00,08:25:00,On Time,;;;;;;;;
London Paddington,Reading,24/02/2024,08:00:00,09:00:00,09:00:00,On Time,;;;;;;;;
London Paddington,Reading,18/02/2024,08:00:00,09:00:00,,Cancelled,Signal failure;;;;;;;;
Liverpool Lime Street,London Euston,26/02/2024,08:00:00,10:15:00,,Cancelled,Staff Shortage;;;;;;;;
Liverpool Lime Street,London Euston,08/02/2024,08:00:00,10:15:00,10:49:00,Delayed,Weather;;;;;;;;
Manchester Piccadilly,London Euston,08/02/2024,08:00:00,09:50:00,10:13:00,Delayed,Weather;;;;;;;;
Liverpool Lime Street,London Euston,08/02/2024,08:00:00,10:15:00,10:49:00,Delayed,Weather;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,08/02/2024,08:15:00,08:45:00,08:45:00,On Time,;;;;;;;;
London Kings Cross,York,15/02/2024,08:15:00,10:05:00,10:05:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,24/02/2024,08:15:00,09:35:00,10:15:00,Delayed,Signal Failure;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,08/02/2024,08:15:00,08:45:00,08:45:00,On Time,;;;;;;;;
York,Liverpool Lime Street,08/02/2024,08:15:00,09:45:00,09:45:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,27/02/2024,08:15:00,09:35:00,09:35:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,29/02/2024,08:15:00,09:35:00,10:18:00,Delayed,Signal Failure;;;;;;;;
London Paddington,Reading,08/02/2024,08:30:00,09:30:00,09:30:00,On Time,;;;;;;;;
London Paddington,Reading,28/02/2024,08:30:00,09:30:00,09:30:00,On Time,;;;;;;;;
London Paddington,Reading,07/02/2024,11:45:00,12:45:00,12:45:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,08/02/2024,09:45:00,11:05:00,11:05:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,23/02/2024,09:45:00,11:05:00,11:05:00,On Time,;;;;;;;;
London Paddington,Reading,12/02/2024,08:45:00,09:45:00,09:45:00,On Time,;;;;;;;;
London Paddington,Reading,11/02/2024,08:45:00,09:45:00,09:45:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,07/02/2024,11:45:00,13:05:00,13:05:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,07/02/2024,12:00:00,12:30:00,12:30:00,On Time,;;;;;;;;
London Paddington,Reading,09/02/2024,09:00:00,10:00:00,10:00:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,16/02/2024,09:00:00,09:30:00,11:57:00,Delayed,Signal Failure;;;;;;;;
London Paddington,Reading,20/02/2024,09:00:00,10:00:00,10:00:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,25/02/2024,09:00:00,09:30:00,11:39:00,Delayed,Signal Failure;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,19/02/2024,09:15:00,09:45:00,09:45:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,27/02/2024,09:30:00,10:00:00,10:00:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,14/02/2024,09:30:00,10:00:00,10:00:00,On Time,;;;;;;;;
London Paddington,Reading,15/02/2024,09:45:00,10:45:00,10:45:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,22/02/2024,09:45:00,10:15:00,10:15:00,On Time,;;;;;;;;
London Kings Cross,York,23/02/2024,09:45:00,11:35:00,11:42:00,Delayed,Signal Failure;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,08/02/2024,10:00:00,10:30:00,10:30:00,On Time,;;;;;;;;
Liverpool Lime Street,London St Pancras,18/02/2024,10:15:00,12:45:00,12:45:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,07/02/2024,13:15:00,13:45:00,13:45:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,08/02/2024,11:15:00,11:45:00,12:19:00,Delayed,Technical Issue;;;;;;;;
Liverpool Lime Street,London St Pancras,08/02/2024,10:15:00,12:45:00,12:45:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,07/02/2024,13:15:00,13:45:00,13:45:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,07/02/2024,13:15:00,14:35:00,14:35:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,07/02/2024,13:15:00,13:45:00,13:45:00,On Time,;;;;;;;;
London Paddington,Reading,21/02/2024,10:15:00,11:15:00,11:15:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,07/02/2024,13:15:00,14:35:00,14:35:00,On Time,;;;;;;;;
Birmingham New Street,Manchester Piccadilly,21/02/2024,11:15:00,12:35:00,13:04:00,Delayed,Technical Issue;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,07/02/2024,13:30:00,14:00:00,14:00:00,On Time,;;;;;;;;
Manchester Piccadilly,Sheffield,09/02/2024,10:30:00,11:15:00,11:15:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,07/02/2024,13:45:00,14:15:00,14:15:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,18/02/2024,10:45:00,11:15:00,11:15:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,14/02/2024,10:45:00,12:05:00,,Cancelled,Signal failure;;;;;;;;
London St Pancras,Birmingham New Street,12/02/2024,11:00:00,12:20:00,12:20:00,On Time,;;;;;;;;
Oxford,Bristol Temple Meads,13/02/2024,11:00:00,12:15:00,12:15:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,18/02/2024,11:00:00,11:30:00,12:10:00,Delayed,Staff Shortage;;;;;;;;
York,Edinburgh,28/02/2024,11:00:00,13:30:00,13:30:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,07/02/2024,14:00:00,15:20:00,15:20:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,28/02/2024,11:00:00,12:20:00,12:20:00,On Time,;;;;;;;;
Birmingham New Street,Liverpool Lime Street,08/02/2024,11:00:00,12:30:00,12:30:00,On Time,;;;;;;;;
York,Edinburgh,08/02/2024,11:00:00,13:30:00,13:30:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,08/02/2024,11:00:00,12:20:00,,Cancelled,Signal Failure;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,07/02/2024,14:15:00,14:45:00,14:45:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,08/02/2024,11:15:00,11:45:00,,Cancelled,Technical Issue;;;;;;;;
Reading,London Paddington,25/02/2024,11:45:00,12:10:00,12:10:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,15/02/2024,11:45:00,13:05:00,13:05:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,27/02/2024,11:45:00,13:05:00,13:05:00,On Time,;;;;;;;;
Manchester Piccadilly,Leeds,08/02/2024,12:00:00,12:45:00,12:45:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,08/02/2024,12:00:00,12:30:00,12:30:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,24/02/2024,12:30:00,13:00:00,13:00:00,On Time,;;;;;;;;
London Paddington,Reading,07/02/2024,15:30:00,16:30:00,16:30:00,On Time,;;;;;;;;
London Paddington,Reading,26/02/2024,12:45:00,13:45:00,13:45:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,07/02/2024,15:45:00,17:05:00,17:05:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,07/02/2024,16:00:00,17:20:00,17:20:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,23/02/2024,13:00:00,14:20:00,,Cancelled,Traffic;;;;;;;;
London Kings Cross,York,07/02/2024,16:15:00,18:05:00,18:05:00,On Time,;;;;;;;;
Birmingham New Street,London St Pancras,17/02/2024,13:15:00,14:35:00,14:35:00,On Time,;;;;;;;;
Liverpool Lime Street,London Euston,10/02/2024,09:30:00,11:45:00,11:47:00,Delayed,Traffic;;;;;;;;
London Euston,Birmingham New Street,18/02/2024,13:15:00,14:35:00,14:35:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/02/2024,13:15:00,13:45:00,13:45:00,On Time,;;;;;;;;
London Paddington,Reading,25/02/2024,13:30:00,14:30:00,14:30:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,23/02/2024,13:30:00,14:00:00,14:00:00,On Time,;;;;;;;;
London Kings Cross,York,07/02/2024,17:45:00,19:35:00,19:35:00,On Time,;;;;;;;;
Reading,Swindon,07/02/2024,17:45:00,18:30:00,18:30:00,On Time,;;;;;;;;
Liverpool Lime Street,London Euston,07/02/2024,16:45:00,19:00:00,19:00:00,On Time,;;;;;;;;
Birmingham New Street,Stafford,07/02/2024,17:45:00,18:15:00,18:15:00,On Time,;;;;;;;;
Manchester Piccadilly,Sheffield,20/02/2024,13:45:00,14:30:00,14:30:00,On Time,;;;;;;;;
London Kings Cross,York,07/02/2024,17:45:00,19:35:00,19:35:00,On Time,;;;;;;;;
London Kings Cross,York,24/02/2024,13:45:00,15:35:00,15:35:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,07/02/2024,17:00:00,18:20:00,18:20:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,08/02/2024,14:00:00,15:20:00,15:20:00,On Time,;;;;;;;;
London Paddington,Reading,08/02/2024,14:00:00,15:00:00,15:00:00,On Time,;;;;;;;;
London Paddington,Reading,08/02/2024,14:15:00,15:15:00,15:15:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,27/02/2024,14:15:00,15:35:00,15:35:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,07/02/2024,17:15:00,17:45:00,17:45:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,08/02/2024,14:15:00,15:35:00,15:35:00,On Time,;;;;;;;;
London Paddington,Reading,19/02/2024,14:15:00,15:15:00,15:15:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,07/02/2024,17:45:00,18:15:00,18:51:00,Delayed,Weather Conditions;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,07/02/2024,17:45:00,18:15:00,18:51:00,Delayed,Weather Conditions;;;;;;;;
Manchester Piccadilly,London Euston,09/02/2024,15:30:00,17:20:00,17:38:00,Delayed,Staffing;;;;;;;;
London Paddington,Reading,18/02/2024,14:30:00,15:30:00,15:30:00,On Time,;;;;;;;;
London Paddington,Reading,08/02/2024,14:30:00,15:30:00,15:30:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,07/02/2024,17:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
London Paddington,Reading,09/02/2024,15:00:00,16:00:00,16:00:00,On Time,;;;;;;;;
London Paddington,Reading,15/02/2024,15:00:00,16:00:00,16:00:00,On Time,;;;;;;;;
London Euston,Manchester Piccadilly,07/02/2024,18:00:00,19:50:00,19:50:00,On Time,;;;;;;;;
London Paddington,Reading,11/02/2024,15:00:00,16:00:00,16:00:00,On Time,;;;;;;;;
London Euston,Manchester Piccadilly,07/02/2024,18:00:00,19:50:00,19:50:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,21/02/2024,15:15:00,16:35:00,16:35:00,On Time,;;;;;;;;
Liverpool Lime Street,London Euston,07/02/2024,17:30:00,19:45:00,19:56:00,Delayed,Technical Issue;;;;;;;;
London Euston,Birmingham New Street,08/02/2024,15:30:00,16:50:00,16:50:00,On Time,;;;;;;;;
Birmingham New Street,Liverpool Lime Street,19/02/2024,15:30:00,17:00:00,17:00:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,07/02/2024,18:30:00,19:00:00,19:00:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,08/02/2024,15:45:00,17:05:00,17:05:00,On Time,;;;;;;;;
London St Pancras,Wolverhampton,07/02/2024,18:45:00,20:15:00,20:15:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,28/02/2024,15:45:00,16:15:00,16:15:00,On Time,;;;;;;;;
Birmingham New Street,Coventry,07/02/2024,18:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
Birmingham New Street,Tamworth,07/02/2024,18:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
London Kings Cross,York,07/02/2024,18:45:00,20:35:00,20:35:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,08/02/2024,15:45:00,17:05:00,17:05:00,On Time,;;;;;;;;
Birmingham New Street,Tamworth,07/02/2024,18:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,07/02/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
London Euston,Manchester Piccadilly,07/02/2024,18:45:00,20:35:00,20:35:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,08/02/2024,16:00:00,16:30:00,16:30:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,09/02/2024,16:00:00,17:20:00,17:20:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,21/02/2024,16:00:00,17:20:00,17:20:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,28/02/2024,16:00:00,16:30:00,16:30:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,14/02/2024,16:00:00,16:30:00,16:30:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,23/02/2024,16:00:00,17:20:00,17:20:00,On Time,;;;;;;;;
London Kings Cross,York,14/02/2024,16:00:00,17:50:00,17:50:00,On Time,;;;;;;;;
Liverpool Lime Street,Leeds,07/02/2024,19:00:00,20:30:00,20:30:00,On Time,;;;;;;;;
London Kings Cross,York,20/02/2024,16:00:00,17:50:00,17:50:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,08/02/2024,16:15:00,16:45:00,16:45:00,On Time,;;;;;;;;
London St Pancras,Leicester,16/02/2024,16:15:00,17:15:00,17:15:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,13/02/2024,16:15:00,16:45:00,16:45:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,12/02/2024,16:15:00,17:35:00,17:35:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,08/02/2024,16:15:00,16:45:00,16:45:00,On Time,;;;;;;;;
Liverpool Lime Street,Sheffield,16/02/2024,16:30:00,17:45:00,17:45:00,On Time,;;;;;;;;
Liverpool Lime Street,Leeds,09/02/2024,16:30:00,18:00:00,18:00:00,On Time,;;;;;;;;
London St Pancras,Leicester,07/02/2024,18:45:00,19:45:00,19:45:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,07/02/2024,18:45:00,19:15:00,19:15:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,12/02/2024,16:45:00,17:15:00,17:15:00,On Time,;;;;;;;;
London Kings Cross,York,07/02/2024,19:45:00,21:35:00,21:35:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,07/02/2024,18:45:00,19:15:00,19:15:00,On Time,;;;;;;;;
London Paddington,Reading,07/02/2024,20:00:00,21:00:00,21:00:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,08/02/2024,17:00:00,18:20:00,18:20:00,On Time,;;;;;;;;
London Paddington,Reading,07/02/2024,20:15:00,21:15:00,21:15:00,On Time,;;;;;;;;
London Kings Cross,York,08/02/2024,17:15:00,19:05:00,19:05:00,On Time,;;;;;;;;
London Kings Cross,York,08/02/2024,17:15:00,19:05:00,19:05:00,On Time,;;;;;;;;
London Paddington,Reading,07/02/2024,20:15:00,21:15:00,21:15:00,On Time,;;;;;;;;
London Kings Cross,York,29/02/2024,17:15:00,19:05:00,19:05:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,26/02/2024,17:15:00,17:45:00,17:45:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,08/02/2024,17:15:00,17:45:00,17:45:00,On Time,;;;;;;;;
London Kings Cross,York,11/02/2024,17:15:00,19:05:00,19:05:00,On Time,;;;;;;;;
London Paddington,Reading,07/02/2024,20:15:00,21:15:00,21:15:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,07/02/2024,20:15:00,20:45:00,20:45:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,09/02/2024,17:15:00,18:35:00,18:35:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,21/02/2024,17:15:00,17:45:00,17:45:00,On Time,;;;;;;;;
Reading,Oxford,17/02/2024,17:15:00,17:40:00,17:40:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,15/02/2024,17:15:00,17:45:00,17:45:00,On Time,;;;;;;;;
Reading,Oxford,19/02/2024,17:15:00,17:40:00,17:40:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,20/02/2024,17:15:00,17:45:00,17:45:00,On Time,;;;;;;;;
London Kings Cross,York,26/02/2024,17:15:00,19:05:00,19:05:00,On Time,;;;;;;;;
Birmingham New Street,London Paddington,16/02/2024,17:15:00,18:45:00,18:45:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,17/02/2024,17:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,08/02/2024,17:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
London St Pancras,Leicester,17/02/2024,18:45:00,19:45:00,19:45:00,On Time,;;;;;;;;
London Kings Cross,York,08/02/2024,17:45:00,19:35:00,19:35:00,On Time,;;;;;;;;
London St Pancras,Leicester,25/02/2024,18:45:00,19:45:00,19:45:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,13/02/2024,17:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
London St Pancras,Leicester,21/02/2024,18:45:00,19:45:00,19:45:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,26/02/2024,18:45:00,19:15:00,,Cancelled,Signal Failure;;;;;;;;
London St Pancras,Leicester,23/02/2024,18:45:00,19:45:00,19:45:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,28/02/2024,17:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,08/02/2024,17:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
London St Pancras,Leicester,17/02/2024,18:45:00,19:45:00,19:45:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,21/02/2024,17:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,08/02/2024,17:45:00,18:15:00,19:16:00,Delayed,Weather Conditions;;;;;;;;
London Euston,Birmingham New Street,09/02/2024,17:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
London St Pancras,Leicester,28/02/2024,18:45:00,19:45:00,19:45:00,On Time,;;;;;;;;
Birmingham New Street,Tamworth,20/02/2024,17:45:00,18:05:00,18:05:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,08/02/2024,17:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,10/02/2024,17:45:00,18:15:00,18:15:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,20/02/2024,17:45:00,18:15:00,18:15:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,08/02/2024,18:15:00,19:35:00,19:35:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,07/02/2024,21:15:00,22:35:00,22:35:00,On Time,;;;;;;;;
Birmingham New Street,York,09/02/2024,18:30:00,20:15:00,20:15:00,On Time,;;;;;;;;
Manchester Piccadilly,Leeds,07/02/2024,21:30:00,22:15:00,22:15:00,On Time,;;;;;;;;
Birmingham New Street,Liverpool Lime Street,22/02/2024,18:30:00,20:00:00,20:00:00,On Time,;;;;;;;;
Liverpool Lime Street,London Euston,18/02/2024,18:30:00,20:45:00,20:45:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,18/02/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,08/02/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
Liverpool Lime Street,Crewe,08/02/2024,18:45:00,19:20:00,19:20:00,On Time,;;;;;;;;
Birmingham New Street,Tamworth,12/02/2024,18:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
London Paddington,Reading,25/02/2024,18:45:00,19:45:00,19:45:00,On Time,;;;;;;;;
London Kings Cross,York,08/02/2024,17:45:00,19:35:00,19:35:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,14/02/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
London Kings Cross,York,28/02/2024,17:45:00,19:35:00,19:35:00,On Time,;;;;;;;;
Liverpool Lime Street,Crewe,21/02/2024,18:45:00,19:20:00,19:20:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,29/02/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,08/02/2024,18:45:00,19:15:00,19:15:00,On Time,;;;;;;;;
Birmingham New Street,Tamworth,11/02/2024,18:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
Birmingham New Street,Coventry,08/02/2024,18:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
Birmingham New Street,Stafford,08/02/2024,17:45:00,18:15:00,18:15:00,On Time,;;;;;;;;
Birmingham New Street,Nuneaton,13/02/2024,18:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
Birmingham New Street,Nuneaton,08/02/2024,18:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
London Kings Cross,York,08/02/2024,17:45:00,19:35:00,19:35:00,On Time,;;;;;;;;
London Kings Cross,York,28/02/2024,18:45:00,20:35:00,20:35:00,On Time,;;;;;;;;
Birmingham New Street,Wolverhampton,28/02/2024,18:45:00,19:00:00,19:00:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,08/02/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,12/02/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,13/02/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,09/02/2024,17:45:00,18:15:00,18:15:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,09/02/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
Birmingham New Street,Stafford,08/02/2024,17:45:00,18:15:00,18:15:00,On Time,;;;;;;;;
London Kings Cross,York,08/02/2024,17:45:00,19:35:00,19:35:00,On Time,;;;;;;;;
London Kings Cross,York,29/02/2024,17:45:00,19:35:00,19:35:00,On Time,;;;;;;;;
London Euston,Manchester Piccadilly,29/02/2024,18:45:00,20:35:00,,Cancelled,Technical Issue;;;;;;;;
London St Pancras,Birmingham New Street,08/02/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
Birmingham New Street,Stafford,10/02/2024,17:45:00,18:15:00,18:15:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,14/02/2024,19:00:00,20:20:00,20:20:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,22/02/2024,19:15:00,19:45:00,19:45:00,On Time,;;;;;;;;
